source,model,C_FLOPs_1e21,Q_score,N_star_B,D_star_B,predicted_loss
model_frontier,exp_both,0.08131681613629509,0.5,0.587273553501482,23.077495331736085,2.8172847078922
model_frontier,exp_both,0.08131681613629509,0.7,0.587273553501482,23.077495331736085,2.737920991851039
model_frontier,exp_both,0.08131681613629509,0.9,0.587273553501482,23.077495331736085,2.664143680454909
model_frontier,exp_both,0.08131681613629509,1.0,0.587273553501482,23.077495331736085,2.6292259384711203
model_frontier,exp_both,0.09622417114271838,0.1,0.6311257838585753,25.410722026076236,2.961215553028933
model_frontier,exp_both,0.09622417114271838,0.3,0.6311257838585753,25.410722026076236,2.871720558086742
model_frontier,exp_both,0.09622417114271838,0.5,0.6311257838585753,25.410722026076236,2.788525107576075
model_frontier,exp_both,0.09622417114271838,0.7,0.6311257838585753,25.410722026076236,2.7111857771459897
model_frontier,exp_both,0.09622417114271838,0.9,0.6311257838585753,25.410722026076236,2.63929035504467
model_frontier,exp_both,0.09622417114271838,1.0,0.6311257838585753,25.410722026076236,2.6052632842387102
model_frontier,exp_both,0.11386440778232149,0.1,0.6852662263716482,27.69347235677328,2.928782839146101
model_frontier,exp_both,0.11386440778232149,0.3,0.6852662263716482,27.69347235677328,2.8415707799398335
model_frontier,exp_both,0.11386440778232149,0.5,0.6852662263716482,27.69347235677328,2.760497569529406
model_frontier,exp_both,0.11386440778232149,0.7,0.6852662263716482,27.69347235677328,2.6851310949148357
model_frontier,exp_both,0.11386440778232149,0.9,0.6852662263716482,27.69347235677328,2.6150696594903176
model_frontier,exp_both,0.11386440778232149,1.0,0.6852662263716482,27.69347235677328,2.5819105882410014
model_frontier,exp_both,0.13473852988963791,0.1,0.7364356553977245,30.49339271350871,2.8971781198838142
model_frontier,exp_both,0.13473852988963791,0.3,0.7364356553977245,30.49339271350871,2.8121907139485725
model_frontier,exp_both,0.13473852988963791,0.5,0.7364356553977245,30.49339271350871,2.7331855636708102
model_frontier,exp_both,0.13473852988963791,0.7,0.7364356553977245,30.49339271350871,2.6597415786270973
model_frontier,exp_both,0.13473852988963791,0.9,0.7364356553977245,30.49339271350871,2.5914673089100333
model_frontier,exp_both,0.13473852988963791,1.0,0.7364356553977245,30.49339271350871,2.5591540775249557
model_frontier,exp_both,0.1594393875171895,0.1,0.799609991299317,33.23274038845494,2.8663805709010974
model_frontier,exp_both,0.1594393875171895,0.3,0.799609991299317,33.23274038845494,2.783561001595424
model_frontier,exp_both,0.1594393875171895,0.5,0.799609991299317,33.23274038845494,2.706571094127015
model_frontier,exp_both,0.1594393875171895,0.7,0.799609991299317,33.23274038845494,2.635000499137359
model_frontier,exp_both,0.1594393875171895,0.9,0.799609991299317,33.23274038845494,2.568467751721404
model_frontier,exp_both,0.1594393875171895,1.0,0.799609991299317,33.23274038845494,2.5369787578318164
model_frontier,exp_both,0.18866851458657277,0.1,0.8593175693525531,36.59270280577097,2.8363666381239208
model_frontier,exp_both,0.18866851458657277,0.3,0.8593175693525531,36.59270280577097,2.755659746775452
model_frontier,exp_both,0.18866851458657277,0.5,0.8593175693525531,36.59270280577097,2.68063380605789
model_frontier,exp_both,0.18866851458657277,0.7,0.8593175693525531,36.59270280577097,2.6108889343808084
model_frontier,exp_both,0.18866851458657277,0.9,0.8593175693525531,36.59270280577097,2.546053397782012
model_frontier,exp_both,0.18866851458657277,1.0,0.8593175693525531,36.59270280577097,2.515367669398909
model_frontier,exp_both,0.22325605329151285,0.1,0.9234835645288549,40.29237080600963,2.8071200347936434
model_frontier,exp_both,0.22325605329151285,0.3,0.9234835645288549,40.29237080600963,2.728471809153455
model_frontier,exp_both,0.22325605329151285,0.5,0.9234835645288549,40.29237080600963,2.6553596248550306
model_frontier,exp_both,0.22325605329151285,0.7,0.9234835645288549,40.29237080600963,2.5873938004594264
model_frontier,exp_both,0.22325605329151285,0.9,0.9234835645288549,40.29237080600963,2.5242120841682123
model_frontier,exp_both,0.22325605329151285,1.0,0.9234835645288549,40.29237080600963,2.494309085186532
model_frontier,exp_both,0.26418433112977974,0.1,1.0027036029362002,43.91200123947781,2.7786185677622894
model_frontier,exp_both,0.26418433112977974,0.3,1.0027036029362002,43.91200123947781,2.7019765577550943
model_frontier,exp_both,0.26418433112977974,0.5,1.0027036029362002,43.91200123947781,2.630729371756476
model_frontier,exp_both,0.26418433112977974,0.7,1.0027036029362002,43.91200123947781,2.564497268602538
model_frontier,exp_both,0.26418433112977974,0.9,1.0027036029362002,43.91200123947781,2.5029272370748505
model_frontier,exp_both,0.26418433112977974,1.0,1.0027036029362002,43.91200123947781,2.473787025346691
model_frontier,exp_both,0.3126157601798935,0.1,1.0775763587646896,48.35167946369782,2.75084406805079
model_frontier,exp_both,0.3126157601798935,0.3,1.0775763587646896,48.35167946369782,2.6761571025140585
model_frontier,exp_both,0.3126157601798935,0.5,1.0775763587646896,48.35167946369782,2.6067273455861235
model_frontier,exp_both,0.3126157601798935,0.7,1.0775763587646896,48.35167946369782,2.5421847428383746
model_frontier,exp_both,0.3126157601798935,0.9,1.0775763587646896,48.35167946369782,2.4821852879392647
model_frontier,exp_both,0.3126157601798935,1.0,1.0775763587646896,48.35167946369782,2.4537884075747005
model_frontier,exp_both,0.3699258509954696,0.1,1.170015080802734,52.69531095013289,2.723779559893588
model_frontier,exp_both,0.3699258509954696,0.3,1.170015080802734,52.69531095013289,2.650997662587362
model_frontier,exp_both,0.3699258509954696,0.5,1.170015080802734,52.69531095013289,2.583338876313069
model_frontier,exp_both,0.3699258509954696,0.7,1.170015080802734,52.69531095013289,2.520442585758154
model_frontier,exp_both,0.3699258509954696,0.9,1.170015080802734,52.69531095013289,2.4619735592886167
model_frontier,exp_both,0.3699258509954696,1.0,1.170015080802734,52.69531095013289,2.434301008721618
model_frontier,exp_both,0.4377422787513188,0.1,1.257381131153076,58.02301676950424,2.697403053452782
model_frontier,exp_both,0.4377422787513188,0.3,1.257381131153076,58.02301676950424,2.6264777959997634
model_frontier,exp_both,0.4377422787513188,0.5,1.257381131153076,58.02301676950424,2.5605449608708213
model_frontier,exp_both,0.4377422787513188,0.7,1.257381131153076,58.02301676950424,2.49925313191948
model_frontier,exp_both,0.4377422787513188,0.9,1.257381131153076,58.02301676950424,2.442275629149371
model_frontier,exp_both,0.4377422787513188,1.0,1.257381131153076,58.02301676950424,2.4153089953298625
model_frontier,exp_both,0.5179911111666106,0.1,1.3512708809659768,63.88937486715181,2.6717008889043417
model_frontier,exp_both,0.5179911111666106,0.3,1.3512708809659768,63.88937486715181,2.6025848044409834
model_frontier,exp_both,0.5179911111666106,0.5,1.3512708809659768,63.88937486715181,2.538333794781988
model_frontier,exp_both,0.5179911111666106,0.7,1.3512708809659768,63.88937486715181,2.4786054077610356
model_frontier,exp_both,0.5179911111666106,0.9,1.3512708809659768,63.88937486715181,2.423081296388177
model_frontier,exp_both,0.5179911111666106,1.0,1.3512708809659768,63.88937486715181,2.3968025318451476
model_frontier,exp_both,0.612951511133448,0.1,1.4671881914635012,69.62882183982556,2.6466541519350426
model_frontier,exp_both,0.612951511133448,0.3,1.4671881914635012,69.62882183982556,2.57930110497456
model_frontier,exp_both,0.612951511133448,0.5,1.4671881914635012,69.62882183982556,2.516689032771383
model_frontier,exp_both,0.612951511133448,0.7,1.4671881914635012,69.62882183982556,2.4584842185500446
model_frontier,exp_both,0.612951511133448,0.9,1.4671881914635012,69.62882183982556,2.404376435828097
model_frontier,exp_both,0.612951511133448,1.0,1.4671881914635012,69.62882183982556,2.3787679992959543
model_frontier,exp_both,0.7253204676709817,0.1,1.5767444181412658,76.66857305531913,2.6222456812711554
model_frontier,exp_both,0.7253204676709817,0.3,1.5767444181412658,76.66857305531913,2.556610744307238
model_frontier,exp_both,0.7253204676709817,0.5,1.5767444181412658,76.66857305531913,2.495595844496588
model_frontier,exp_both,0.7253204676709817,0.7,1.5767444181412658,76.66857305531913,2.4388757778505243
model_frontier,exp_both,0.7253204676709817,0.9,1.5767444181412658,76.66857305531913,2.386148231459103
model_frontier,exp_both,0.7253204676709817,1.0,1.5767444181412658,76.66857305531913,2.361193040960924
model_frontier,exp_both,0.8582893936416359,0.1,1.6944813041739133,84.42007115761263,2.5984612226955406
model_frontier,exp_both,0.8582893936416359,0.3,1.6944813041739133,84.42007115761263,2.5345004715749053
model_frontier,exp_both,0.8582893936416359,0.5,1.6944813041739133,84.42007115761263,2.4750419118205946
model_frontier,exp_both,0.8582893936416359,0.7,1.6944813041739133,84.42007115761263,2.4197686345979905
model_frontier,exp_both,0.8582893936416359,0.9,1.6944813041739133,84.42007115761263,2.368386038256084
model_frontier,exp_both,0.8582893936416359,1.0,1.6944813041739133,84.42007115761263,2.344067393301804
model_frontier,exp_both,1.0156347656962714,0.1,1.839840549485085,92.00387555147252,2.5752818174333605
model_frontier,exp_both,1.0156347656962714,0.3,1.839840549485085,92.00387555147252,2.512952662509135
model_frontier,exp_both,1.0156347656962714,0.5,1.839840549485085,92.00387555147252,2.4550108510456035
model_frontier,exp_both,1.0156347656962714,0.7,1.839840549485085,92.00387555147252,2.401147558341621
model_frontier,exp_both,1.0156347656962714,0.9,1.839840549485085,92.00387555147252,2.351075697838244
model_frontier,exp_both,1.0156347656962714,1.0,1.839840549485085,92.00387555147252,2.3273774053331464
model_frontier,exp_both,1.2018253807312114,0.1,1.977223053967534,101.30583381573173,2.5526945350873973
model_frontier,exp_both,1.2018253807312114,0.3,1.977223053967534,101.30583381573173,2.4919552968821757
model_frontier,exp_both,1.2018253807312114,0.5,1.977223053967534,101.30583381573173,2.4354914880465834
model_frontier,exp_both,1.2018253807312114,0.7,1.977223053967534,101.30583381573173,2.3830021615020134
model_frontier,exp_both,1.2018253807312114,0.9,1.977223053967534,101.30583381573173,2.3342075538069373
model_frontier,exp_both,1.2018253807312114,1.0,1.977223053967534,101.30583381573173,2.3111137667136568
model_frontier,exp_both,1.4221492750688967,0.1,2.146836994368422,110.40655615676113,2.530683771361795
model_frontier,exp_both,1.4221492750688967,0.3,2.146836994368422,110.40655615676113,2.4714938687831167
model_frontier,exp_both,1.4221492750688967,0.5,2.146836994368422,110.40655615676113,2.416470337982354
model_frontier,exp_both,1.4221492750688967,0.7,2.146836994368422,110.40655615676113,2.365319908434713
model_frontier,exp_both,1.4221492750688967,0.9,2.146836994368422,110.40655615676113,2.3177699529005635
model_frontier,exp_both,1.4221492750688967,1.0,2.146836994368422,110.40655615676113,2.295265241800869
model_frontier,exp_both,1.682863911018803,0.1,2.3071431921443386,121.56909872700555,2.5092333953505195
model_frontier,exp_both,1.682863911018803,0.3,2.3071431921443386,121.56909872700555,2.451553382758908
model_frontier,exp_both,1.682863911018803,0.5,2.3071431921443386,121.56909872700555,2.3979334609284217
model_frontier,exp_both,1.682863911018803,0.7,2.3071431921443386,121.56909872700555,2.348087840445225
model_frontier,exp_both,1.682863911018803,0.9,2.3071431921443386,121.56909872700555,2.3017508485859373
model_frontier,exp_both,1.682863911018803,1.0,2.3071431921443386,121.56909872700555,2.2798202157744463
model_frontier,exp_both,1.991373896296718,0.1,2.479419594045106,133.86021881084983,2.488331411517356
model_frontier,exp_both,1.991373896296718,0.3,2.479419594045106,133.86021881084983,2.432122687638025
model_frontier,exp_both,1.991373896296718,0.5,2.479419594045106,133.86021881084983,2.379870490643195
model_frontier,exp_both,1.991373896296718,0.7,2.479419594045106,133.86021881084983,2.3312963209707456
model_frontier,exp_both,1.991373896296718,0.9,2.479419594045106,133.86021881084983,2.2861412826170207
model_frontier,exp_both,1.991373896296718,1.0,2.479419594045106,133.86021881084983,2.2647700514259346
model_frontier,exp_both,2.3564412837465984,0.1,2.692113921278083,145.88543629361445,2.4679616379469826
model_frontier,exp_both,2.3564412837465984,0.3,2.692113921278083,145.88543629361445,2.413186740548669
model_frontier,exp_both,2.3564412837465984,0.5,2.692113921278083,145.88543629361445,2.3622674431212336
model_frontier,exp_both,2.3564412837465984,0.7,2.692113921278083,145.88543629361445,2.3149323503386867
model_frontier,exp_both,2.3564412837465984,0.9,2.692113921278083,145.88543629361445,2.2709291703669794
model_frontier,exp_both,2.3564412837465984,1.0,2.692113921278083,145.88543629361445,2.2501030972065132
model_frontier,exp_both,2.78843442412883,0.1,2.893136424538357,160.63503495598013,2.4481117400204035
model_frontier,exp_both,2.78843442412883,0.3,2.893136424538357,160.63503495598013,2.3947340751045374
model_frontier,exp_both,2.78843442412883,0.5,2.893136424538357,160.63503495598013,2.3451136590941064
model_frontier,exp_both,2.78843442412883,0.7,2.893136424538357,160.63503495598013,2.2989860195855383
model_frontier,exp_both,2.78843442412883,0.9,2.893136424538357,160.63503495598013,2.25610530036333
model_frontier,exp_both,2.78843442412883,1.0,2.893136424538357,160.63503495598013,2.235810471756186
model_frontier,exp_both,3.299622439691903,0.1,3.141321002448576,175.0655449899334,2.428768951424938
model_frontier,exp_both,3.299622439691903,0.3,3.141321002448576,175.0655449899334,2.37675282361252
model_frontier,exp_both,3.299622439691903,0.5,3.141321002448576,175.0655449899334,2.328398106234527
model_frontier,exp_both,3.299622439691903,0.7,3.141321002448576,175.0655449899334,2.283447072948513
model_frontier,exp_both,3.299622439691903,0.9,3.141321002448576,175.0655449899334,2.241660138745481
model_frontier,exp_both,3.299622439691903,1.0,3.141321002448576,175.0655449899334,2.2218829828803024
model_frontier,exp_both,3.9045236819294615,0.1,3.3758861917093976,192.76536886414732,2.4099181739839746
model_frontier,exp_both,3.9045236819294615,0.3,3.3758861917093976,192.76536886414732,2.3592289506552637
model_frontier,exp_both,3.9045236819294615,0.5,3.3758861917093976,192.76536886414732,2.312107737076873
model_frontier,exp_both,3.9045236819294615,0.7,3.3758861917093976,192.76536886414732,2.268303381371888
model_frontier,exp_both,3.9045236819294615,0.9,3.3758861917093976,192.76536886414732,2.2275824102208217
model_frontier,exp_both,3.9045236819294615,1.0,3.3758861917093976,192.76536886414732,2.2083097593600742
model_frontier,exp_both,4.62031807014002,0.1,3.6279665689978287,212.25471542939792,2.391549332706891
model_frontier,exp_both,4.62031807014002,0.3,3.6279665689978287,212.25471542939792,2.3421530904198047
model_frontier,exp_both,4.62031807014002,0.5,3.6279665689978287,212.25471542939792,2.2962338450668915
model_frontier,exp_both,4.62031807014002,0.7,3.6279665689978287,212.25471542939792,2.253546851154962
model_frontier,exp_both,4.62031807014002,0.9,3.6279665689978287,212.25471542939792,2.2138645908034964
model_frontier,exp_both,4.62031807014002,1.0,3.6279665689978287,212.25471542939792,2.1950835468474987
model_frontier,exp_both,5.467335021698055,0.1,3.939187755790905,231.3224350062462,2.373648627904913
model_frontier,exp_both,5.467335021698055,0.3,3.939187755790905,231.3224350062462,2.3255124145761896
model_frontier,exp_both,5.467335021698055,0.5,3.939187755790905,231.3224350062462,2.2807645048595893
model_frontier,exp_both,5.467335021698055,0.7,3.939187755790905,231.3224350062462,2.2391663963766737
model_frontier,exp_both,5.467335021698055,0.9,3.939187755790905,231.3224350062462,2.2004963749094033
model_frontier,exp_both,5.467335021698055,1.0,3.939187755790905,231.3224350062462,2.182194409080752
model_frontier,exp_both,6.469630831840159,0.1,4.233330354000631,254.71005452898146,2.3562043662918795
model_frontier,exp_both,6.469630831840159,0.3,4.233330354000631,254.71005452898146,2.3092960529275883
model_frontier,exp_both,6.469630831840159,0.5,4.233330354000631,254.71005452898146,2.265689611410288
model_frontier,exp_both,6.469630831840159,0.7,4.233330354000631,254.71005452898146,2.2251526232855072
model_frontier,exp_both,6.469630831840159,0.9,4.233330354000631,254.71005452898146,2.187469030012329
model_frontier,exp_both,6.469630831840159,1.0,4.233330354000631,254.71005452898146,2.1696339264820597
model_frontier,exp_both,7.655671901243212,0.1,4.549436837520058,280.462255536973,2.339206071354126
model_frontier,exp_both,7.655671901243212,0.3,4.549436837520058,280.462255536973,2.293494266401168
model_frontier,exp_both,7.655671901243212,0.5,4.549436837520058,280.462255536973,2.251000111178592
model_frontier,exp_both,7.655671901243212,0.7,4.549436837520058,280.462255536973,2.2114971156189402
model_frontier,exp_both,7.655671901243212,0.9,4.549436837520058,280.462255536973,2.174774732269692
model_frontier,exp_both,7.655671901243212,1.0,4.549436837520058,280.462255536973,2.157394555592692
model_frontier,exp_both,9.059143215875682,0.1,5.04239537677339,299.4325295475142,2.3226542779780686
model_frontier,exp_both,9.059143215875682,0.3,5.04239537677339,299.4325295475142,2.278107552232738
model_frontier,exp_both,9.059143215875682,0.5,5.04239537677339,299.4325295475142,2.2366964663999283
model_frontier,exp_both,9.059143215875682,0.7,5.04239537677339,299.4325295475142,2.1982003030756894
model_frontier,exp_both,9.059143215875682,0.9,5.04239537677339,299.4325295475142,2.1624138811337574
model_frontier,exp_both,9.059143215875682,1.0,5.04239537677339,299.4325295475142,2.1454766815497006
model_frontier,exp_both,10.719905040917336,0.1,6.006087172402578,297.4733447696841,2.306923905029827
model_frontier,exp_both,10.719905040917336,0.3,6.006087172402578,297.4733447696841,2.2634844387840456
model_frontier,exp_both,10.719905040917336,0.5,6.006087172402578,297.4733447696841,2.223102672556838
model_frontier,exp_both,10.719905040917336,0.7,6.006087172402578,297.4733447696841,2.1855633751261925
model_frontier,exp_both,10.719905040917336,0.9,6.006087172402578,297.4733447696841,2.1506664653759455
model_frontier,exp_both,10.719905040917336,1.0,6.006087172402578,297.4733447696841,2.1341502591381207
model_frontier,exp_both,12.685125000000001,0.1,7.080736630170935,298.5829879608108,2.2920143664419177
model_frontier,exp_both,12.685125000000001,0.3,7.080736630170935,298.5829879608108,2.249624381240844
model_frontier,exp_both,12.685125000000001,0.5,7.080736630170935,298.5829879608108,2.2102182231844987
model_frontier,exp_both,12.685125000000001,0.7,7.080736630170935,298.5829879608108,2.1735858609556398
model_frontier,exp_both,12.685125000000001,0.9,7.080736630170935,298.5829879608108,2.1395320473220565
model_frontier,exp_both,12.685125000000001,1.0,7.080736630170935,298.5829879608108,2.1234148663687273
empirical_B1_bin_min,observed_B1,0.0055,,0.162405,16.777,2.9098
empirical_B1_bin_min,observed_B1,0.032,,0.409009,16.777,2.733
empirical_B1_bin_min,observed_B1,0.0612,,0.409009,29.36,2.6512
empirical_B1_bin_min,observed_B1,0.0896,,0.409009,41.943,2.6055
empirical_B1_bin_min,observed_B1,0.1187,,1.416184,16.777,2.5674
empirical_B1_bin_min,observed_B1,0.1751,,1.040867,33.554,2.5032
empirical_B1_bin_min,observed_B1,0.2452,,1.040867,44.04,2.4688
empirical_B1_bin_min,observed_B1,0.3397,,1.040867,67.109,2.4211
empirical_B1_bin_min,observed_B1,0.4959,,1.416184,67.109,2.3865
empirical_B1_bin_min,observed_B1,0.6536,,1.416184,85.983,2.361
empirical_B1_bin_min,observed_B1,0.8906,,1.416184,121.635,2.3277
empirical_B1_bin_min,observed_B1,1.2117,,2.782831,81.789,2.3014
empirical_B1_bin_min,observed_B1,1.5431,,2.782831,100.663,2.2809
empirical_B1_bin_min,observed_B1,1.8711,,2.782831,127.926,2.2588
empirical_B1_bin_min,observed_B1,2.4235,,2.782831,174.064,2.2326
empirical_B1_bin_min,observed_B1,3.5396,,2.782831,249.561,2.2043
empirical_B1_bin_min,observed_B1,4.807650000000001,,6.86104,144.703,2.1819
empirical_B1_bin_min,observed_B1,7.6788,,6.86104,224.395,2.1463
empirical_B1_bin_min,observed_B1,10.8778,,6.86104,299.893,2.125
empirical_B1_bin_min,observed_B1,17.1644,,11.965825,299.893,2.0933
