stratum,replicate,scale_points,conditional_time_points,model_change_points,observed_change_points
strict_posttrained,54,0.1511343143837376,4.855683332177646,5.006817646561384,6.734922414447947
strict_posttrained,55,-4.458573472621907,2.7329817362445965,-1.7255917363773108,1.130930220573326
strict_posttrained,56,-7.47541387240228,5.121627117553528,-2.353786754848752,0.052826491553844335
strict_posttrained,57,-5.042636721808698,4.760489017559209,-0.2821477042494891,0.44411275496939595
strict_posttrained,58,-6.417416055120803,4.472997009980119,-1.944419045140684,-0.2690285797903975
strict_posttrained,59,-16.422230734297486,13.10678341637513,-3.315447317922356,-5.064672446591409
strict_posttrained,60,-4.690606206018321,4.3686744096095165,-0.32193179640880487,1.3997182499596228
strict_posttrained,61,-3.2438359244161656,3.8700410465172563,0.6262051221010907,2.4978533385037665
strict_posttrained,62,-4.327579490292324,6.084044443601888,1.756464953309564,2.0179487582869697
strict_posttrained,63,-4.286494937993986,3.1812795717747235,-1.1052153662192623,1.9083640364290417
strict_posttrained,64,-3.332193914653322,7.03467666167157,3.702482747018248,5.988766927974346
strict_posttrained,65,-6.028990260856906,6.555747438554567,0.526757177697661,1.0991622723803864
strict_posttrained,66,-8.470067505383179,5.206778340315735,-3.2632891650674445,-2.7065106325989134
strict_posttrained,67,-6.96440894426444,8.40979570281799,1.4453867585535498,-0.8003373772804707
strict_posttrained,68,0.10440801008045053,13.354258879366459,13.45866688944691,12.042831744546355
strict_posttrained,69,-9.686028947886912,6.734903793509291,-2.951125154377621,-1.981801840697642
strict_posttrained,70,-6.694191485692283,3.817586955577621,-2.876604530114662,0.27683531059869537
strict_posttrained,71,-4.060062715635912,8.596302738356396,4.536240022720484,2.3193802394150076
strict_posttrained,72,-3.1187601839344925,9.530873982751514,6.412113798817021,7.814858694237266
strict_posttrained,73,-2.325996060685746,2.1562150404151197,-0.16978102027062647,3.323027775923226
strict_posttrained,74,-5.301110057543471,1.674380558026896,-3.626729499516575,-1.3207838426433227
strict_posttrained,75,0.1440760628914024,2.570587715952561,2.7146637788439634,4.745297258197198
strict_posttrained,76,-6.169828270303116,10.347071127936724,4.177242857633608,1.944343482418983
strict_posttrained,77,-2.384197385586032,9.875168596626061,7.490971211040028,4.5239657406102545
strict_posttrained,78,-6.587068396173571,1.5179199447283267,-5.069148451445244,-3.9287756967373397
strict_posttrained,79,-5.141787612619737,1.1677817976977387,-3.9740058149219983,-0.7099465972947208
strict_posttrained,80,-5.384208587570917,3.745714153835415,-1.6384944337355023,-0.26137104762661423
strict_posttrained,81,-9.505189704384588,4.4414630881586525,-5.063726616225935,-3.0277414805201808
strict_posttrained,82,-4.107541969278955,1.260420497941432,-2.8471214713375232,-0.4442733802123051
strict_posttrained,83,-7.154386573447472,4.990868870830529,-2.163517702616943,-1.1858610578685962
strict_posttrained,84,-3.6406613528418657,4.707049847026871,1.0663884941850057,3.3086672723770967
strict_posttrained,85,0.5075011669521867,6.140266004847328,6.647767171799515,7.344859833352551
strict_posttrained,86,0.9171073311992313,1.0651003563802401,1.9822076875794714,5.130428417818443
strict_posttrained,87,-8.729240304722104,6.438681828807379,-2.2905584759147253,-3.9009914993706083
strict_posttrained,88,-4.8585804729629825,6.422060035174747,1.5634795622117643,2.9961586747622277
strict_posttrained,89,-3.2253807961608825,3.64373506245453,0.41835426629364747,3.05388181633953
strict_posttrained,90,-0.8875602552785651,4.911189672820328,4.023629417541763,6.721905118071554
strict_posttrained,91,2.3587550620470044,13.72736630645697,16.086121368503974,15.747674675067998
strict_posttrained,92,-6.891910049473779,4.474893408194255,-2.417016641279524,-1.728188720419844
strict_posttrained,93,-2.1438950401817207,11.18264450078216,9.038749460600439,8.616149042291092
strict_posttrained,94,0.04767937268287703,3.8230011831630417,3.8706805558459187,6.418633736961738
strict_posttrained,95,-7.285073975542545,2.9078731810854883,-4.377200794457057,-1.1983058598076255
strict_posttrained,96,0.01011490278180105,5.165452000908644,5.175566903690445,6.841810732587291
strict_posttrained,97,-1.988701405464548,8.673868599215998,6.68516719375145,8.006913427170115
strict_posttrained,98,-5.017155151041726,3.584797246806369,-1.4323579042353565,0.9055307109733199
strict_posttrained,99,-2.4994528179128146,11.021346692240895,8.52189387432808,5.707933042309957
strict_posttrained,100,-5.080549132398979,12.97550503031881,7.894955897919832,7.033185801546544
strict_posttrained,101,-7.924803155063949,8.79910599944067,0.8743028443767216,5.328947918756725
strict_posttrained,102,-2.598120338780861,11.407899815808,8.809779477027138,9.551766724434142
strict_posttrained,103,-3.378773316745333,3.456570108217134,0.07779679147180119,1.8851796633132594
strict_posttrained,104,-1.777136433409531,4.369422495063986,2.5922860616544554,5.02135332919126
strict_posttrained,105,-10.430611165768884,6.495599868123308,-3.935011297645577,-2.3514209900169014
strict_posttrained,106,-5.450706884301414,7.553854154766127,2.1031472704647136,4.366950671443648
strict_posttrained,107,-5.124171055047091,6.587481164362776,1.4633101093156853,3.1701782286465026
strict_posttrained,108,-0.16965786109755143,6.405440509382117,6.235782648284566,7.206861837064359
strict_posttrained,109,-2.907829980003088,5.429267065353015,2.521437085349927,3.401834115884732
strict_posttrained,110,-8.65090453098442,11.6469242310869,2.9960197001024795,5.588105939968035
strict_posttrained,111,-4.306163540680448,5.351061287506958,1.0448977468265106,2.8054805376980596
strict_posttrained,112,-7.783965179946261,2.2721678263080953,-5.5117973536381655,-2.1210913725565383
strict_posttrained,113,-4.511186903446813,2.1803617472992194,-2.3308251561475934,-1.517508235492972
strict_posttrained,114,-15.263982437925993,9.23267299991269,-6.031309438013302,-6.310644205817354
strict_posttrained,115,-3.1493253733506634,3.8247826581838886,0.6754572848332252,2.801454067628516
strict_posttrained,116,-4.1501667101738,1.8288299062999647,-2.3213368038738356,-2.2389003912752194
strict_posttrained,117,2.5515512759491115,12.034345944232435,14.585897220181545,15.752577401191356
strict_posttrained,118,-6.103822171907938,3.678095550784315,-2.425726621123623,-0.6567250835008025
strict_posttrained,119,-6.840616314721558,7.219369399015726,0.37875308429416776,0.824074015807156
strict_posttrained,120,-3.4314449102560243,3.232031250052673,-0.19941366020335138,2.876087778997629
strict_posttrained,121,-1.518998599062515,7.905704227661856,6.386705628599341,6.904751091558687
strict_posttrained,122,-15.97341499398096,11.973306392079834,-4.000108601901125,-4.914933349108736
strict_posttrained,123,-3.7581653841687395,1.895799540373675,-1.8623658437950645,2.0796279978929917
strict_posttrained,124,-15.459787291559563,14.487329972968729,-0.9724573185908341,-0.8920554222097437
strict_posttrained,125,-1.7031410180384459,8.289999621787581,6.5868586037491355,7.927276625345062
strict_posttrained,126,-9.15643951491522,5.22072090139897,-3.9357186135162507,-2.466828362193038
strict_posttrained,127,-1.895777646436347,2.8622396969890147,0.9664620505526678,4.120692880467974
strict_posttrained,128,-3.8300030410905137,8.278641622843946,4.448638581753432,5.2356834317772325
strict_posttrained,129,1.2504002712704398,2.126455450659545,3.376855721929985,5.602450991964414
strict_posttrained,130,-5.368481099087466,2.655470222901405,-2.713010876186061,0.2610517181892682
strict_posttrained,131,-7.026650818047159,1.0483186566145797,-5.978332161432579,-1.6395779029847048
strict_posttrained,132,-5.796917293845777,2.080101179920984,-3.716816113924793,-0.9630612483393008
strict_posttrained,133,3.286200868637115,3.4135409378580785,6.699741806495194,8.285743275687647
strict_posttrained,134,-10.291437997432817,5.093207964135411,-5.198230033297406,-2.866826695273943
strict_posttrained,135,-2.247898729742479,4.464446649183289,2.21654791944081,4.5030423056024524
strict_posttrained,136,-0.3032462425961153,2.1978197633135235,1.8945735207174081,4.94287947001304
strict_posttrained,137,-8.870174880170602,7.385666568681038,-1.484508311489563,0.24181199040480195
strict_posttrained,138,-8.024378564875523,6.540786808593236,-1.4835917562822871,-0.9132122729165175
strict_posttrained,139,-6.272343473684552,11.758026139966006,5.485682666281454,3.027940221614987
strict_posttrained,140,-1.6679443159306633,12.33136473484126,10.663420418910597,11.147493543198905
strict_posttrained,141,-1.5941802811600798,2.9667987420060005,1.3726184608459207,4.45068832145266
strict_posttrained,142,-3.822636484617389,6.012026452832197,2.189389968214808,4.202719382579243
strict_posttrained,143,-3.9635356696318063,3.5265838109130243,-0.43695185871878195,1.7988158916961865
strict_posttrained,144,-0.2665252122231845,6.352001881707695,6.08547666948451,6.93328336431934
strict_posttrained,145,-1.059988023792763,8.512836742375978,7.452848718583214,5.2243748358362225
strict_posttrained,146,1.1885797997523877,3.7893016550706076,4.977881454822995,7.095393261770727
strict_posttrained,147,-1.7900805522469732,12.199852065645004,10.40977151339803,8.612429687064886
strict_posttrained,148,3.4587722274863166,11.57371420819895,15.032486435685266,13.781927537772209
strict_posttrained,149,-2.1355785297319017,1.7378294529958396,-0.3977490767360621,2.7795091378610515
strict_posttrained,150,-3.0087236786575495,3.9912477389159164,0.9825240602583669,2.9922163719957666
strict_posttrained,151,-9.856297250411084,9.45593951709718,-0.40035773331390345,-0.5645160417859216
strict_posttrained,152,-0.8928414356683376,9.352877004463227,8.46003556879489,8.04173020461414
strict_posttrained,153,0.4686518436467093,3.6433686209066334,4.112020464553343,6.6927683591577
strict_posttrained,154,-8.921439035209454,7.350868724580705,-1.5705703106287494,-2.1378103615420194
strict_posttrained,155,-0.8701803959333532,1.887865218323963,1.0176848223906099,3.6840843810254498
strict_posttrained,156,-4.399230131127085,2.8951464109766203,-1.504083720150465,2.0184559653204985
strict_posttrained,157,-7.777885150829073,10.902233544802952,3.1243483939738788,0.8846488846705505
strict_posttrained,158,-2.265155437637306,4.483211153994278,2.2180557163569716,3.0764756758497462
strict_posttrained,159,-1.3772040851525151,3.7404126625787146,2.3632085774261995,4.6807333130393936
strict_posttrained,160,-4.82174109874844,4.63180333572026,-0.18993776302817977,-0.20178244966804115
strict_posttrained,161,-3.2035719116671935,4.403771569365009,1.2001996576978158,3.976735517671745
strict_posttrained,162,-3.521599860239368,9.527965560524715,6.006365700285347,5.717155581074664
strict_posttrained,163,-2.817501955006877,2.496788153844447,-0.3207138011624302,2.0240474849131225
strict_posttrained,164,-1.6340249240275888,3.425496429727559,1.7914715056999704,4.451692412376538
strict_posttrained,165,-3.368943799957165,0.14326404637845158,-3.2256797535787136,1.0484443613700911
strict_posttrained,166,-11.276011176637203,4.566675823511908,-6.7093353531252955,-6.5078615758242755
strict_posttrained,167,-3.0343726306365975,7.991725838768578,4.95735320813198,5.727577974226151
strict_posttrained,168,-3.663875293387502,4.005911004672683,0.34203571128518107,2.266008096773689
strict_posttrained,169,-11.022722933107676,4.397168408333933,-6.625554524773744,-4.5457577101098074
strict_posttrained,170,-3.1400043832953664,6.849825507417403,3.709821124122037,2.82937557771103
strict_posttrained,171,-2.7702503541049595,2.311482362472809,-0.45876799163215054,2.173347650832465
strict_posttrained,172,-5.459065884730714,2.372372433243866,-3.0866934514868483,-0.20199171556073736
strict_posttrained,173,-11.583884997913021,6.37853201717416,-5.205352980738862,-6.569222378503884
strict_posttrained,174,0.23020545682912186,4.60974378526522,4.839949242094342,6.843600125553962
strict_posttrained,175,-0.4004914871915304,0.8206629233479568,0.4201714361564264,2.13982870131143
strict_posttrained,176,-5.680453318950049,5.010934137794985,-0.6695191811550636,1.002543804015005
strict_posttrained,177,-1.7456396439428588,0.16545356065835293,-1.5801860832845058,-1.6861912741153589
strict_posttrained,178,-9.923533578990662,12.210368431257793,2.2868348522671305,0.2263947644826665
strict_posttrained,179,-9.648083007938874,4.048314312455174,-5.5997686954837,-6.754463866725683
strict_posttrained,180,-3.5517037890098013,5.649700115891234,2.0979963268814323,3.638330713867507
strict_posttrained,181,-6.549163560882763,9.159050020995537,2.6098864601127723,0.9476393265802834
strict_posttrained,182,-3.382358139081277,10.832883078513678,7.450524939432402,8.28407675252317
strict_posttrained,183,-1.2284901000034667,12.199199248010675,10.97070914800721,9.44519258290213
strict_posttrained,184,1.8960093368041058,13.969273474993994,15.8652828117981,15.449051213969181
strict_posttrained,185,-5.006286390760616,8.657460283041706,3.65117389228109,3.809892470032441
strict_posttrained,186,-8.168616315298085,2.686233855311621,-5.482382459986464,-6.452442214757305
strict_posttrained,187,-3.266307809885472,1.8509050616950589,-1.415402748190413,2.013271456562265
strict_posttrained,188,-7.975420091426367,0.8584946400765308,-7.116925451349836,-3.575386074401795
strict_posttrained,189,-6.459268581298113,7.978492598636999,1.5192240173388853,1.2312576508484945
strict_posttrained,190,-5.0398623480474,5.199588319324629,0.1597259712772292,1.5767582841238443
strict_posttrained,191,-1.3360013167804023,4.691782167559479,3.3557808507790767,3.7546221287429375
strict_posttrained,192,-9.354524578696509,6.911978622933915,-2.4425459557625935,-4.053839959614674
strict_posttrained,193,-3.87420653737059,7.300196901903792,3.4259903645332024,5.586675035459486
strict_posttrained,194,-10.296939963441016,6.606390276355504,-3.690549687085511,-5.0321491624845684
